Plate,Col,Row,Compound,Compound Name,SMILES,Formula,Molecular Weight,LogP,LogSW,Rotatable Bonds,Hdon,Hacc,tPSA,Salt Form,Form,Stereochemistry,Price group,Structure
10,7,AF,65526628,,,,,,,,,,,,,,,
10,8,AF,34054847,,,,,,,,,,,,,,,
10,9,AF,94855211,,,,,,,,,,,,,,,
10,10,AF,51403913,,,,,,,,,,,,,,,
10,11,AF,48606830,,,,,,,,,,,,,,,
10,12,AF,59096901,,,,,,,,,,,,,,,
10,13,AF,37687470,,,,,,,,,,,,,,,
10,14,AF,52937527,,,,,,,,,,,,,,,
10,15,AF,66904014,,,,,,,,,,,,,,,
10,16,AF,16660373,,,,,,,,,,,,,,,
10,17,AF,20118375,,,,,,,,,,,,,,,
10,18,AF,57690362,,,,,,,,,,,,,,,
10,19,AF,23173214,,,,,,,,,,,,,,,
10,20,AF,24349648,,,,,,,,,,,,,,,
10,21,AF,21884671,,,,,,,,,,,,,,,
10,22,AF,19256981,,,,,,,,,,,,,,,
10,23,AF,70214864,,,,,,,,,,,,,,,
10,24,AF,72688472,,,,,,,,,,,,,,,
10,25,AF,84151453,,,,,,,,,,,,,,,
10,26,AF,98500922,,,,,,,,,,,,,,,
10,27,AF,21471672,,,,,,,,,,,,,,,
10,28,AF,25682658,,,,,,,,,,,,,,,
10,29,AF,57677717,,,,,,,,,,,,,,,
10,30,AF,16845575,,,,,,,,,,,,,,,
10,31,AF,40382704,,,,,,,,,,,,,,,
10,32,AF,28186738,,,,,,,,,,,,,,,
10,33,AF,23768249,,,,,,,,,,,,,,,
10,34,AF,45669771,,,,,,,,,,,,,,,
10,35,AF,12779160,,,,,,,,,,,,,,,
10,36,AF,87556650,,,,,,,,,,,,,,,
10,37,AF,79095819,,,,,,,,,,,,,,,
10,38,AF,36463528,,,,,,,,,,,,,,,
10,39,AF,34907158,,,,,,,,,,,,,,,
10,40,AF,81454856,,,,,,,,,,,,,,,
10,41,AF,51597135,,,,,,,,,,,,,,,
10,42,AF,41224081,,,,,,,,,,,,,,,
10,43,AF,74956545,,,,,,,,,,,,,,,
10,44,AF,19916102,,,,,,,,,,,,,,,
10,45,AF,DMSO,,,,,,,,,,,,,,,
10,46,AF,DMSO,,,,,,,,,,,,,,,
10,47,AF,DMSO,,,,,,,,,,,,,,,
10,48,AF,DMSO,,,,,,,,,,,,,,,
11,1,A,DMSO,,,,,,,,,,,,,,,
11,2,A,DMSO,,,,,,,,,,,,,,,
11,3,A,DMSO,,,,,,,,,,,,,,,
11,4,A,DMSO,,,,,,,,,,,,,,,
11,5,A,61357718,,,,,,,,,,,,,,,
11,6,A,74189071,,,,,,,,,,,,,,,
11,7,A,50481212,,,,,,,,,,,,,,,
11,8,A,59196234,,,,,,,,,,,,,,,
11,9,A,75643178,,,,,,,,,,,,,,,
11,10,A,98563359,,,,,,,,,,,,,,,
11,11,A,65435224,,,,,,,,,,,,,,,
11,12,A,26006644,,,,,,,,,,,,,,,
11,13,A,26846097,,,,,,,,,,,,,,,
11,14,A,10711373,,,,,,,,,,,,,,,
11,15,A,93060995,,,,,,,,,,,,,,,
11,16,A,70040470,,,,,,,,,,,,,,,
11,17,A,16732398,,,,,,,,,,,,,,,
11,18,A,64741834,,,,,,,,,,,,,,,
11,19,A,23967773,,,,,,,,,,,,,,,
11,20,A,10125669,,,,,,,,,,,,,,,
11,21,A,88773676,,,,,,,,,,,,,,,
11,22,A,31089559,,,,,,,,,,,,,,,
11,23,A,86058497,,,,,,,,,,,,,,,
11,24,A,26409368,,,,,,,,,,,,,,,
11,25,A,77021368,,,,,,,,,,,,,,,
11,26,A,63448409,,,,,,,,,,,,,,,
11,27,A,25879285,,,,,,,,,,,,,,,
11,28,A,68892884,,,,,,,,,,,,,,,
11,29,A,23199895,,,,,,,,,,,,,,,
11,30,A,23131978,,,,,,,,,,,,,,,
11,31,A,54036471,,,,,,,,,,,,,,,
11,32,A,78774933,,,,,,,,,,,,,,,
11,33,A,37434109,,,,,,,,,,,,,,,
11,34,A,49398695,,,,,,,,,,,,,,,
11,35,A,19220839,,,,,,,,,,,,,,,
11,36,A,60235406,,,,,,,,,,,,,,,
11,37,A,81341984,,,,,,,,,,,,,,,
11,38,A,55243364,,,,,,,,,,,,,,,
11,39,A,28172007,,,,,,,,,,,,,,,
11,40,A,13221642,,,,,,,,,,,,,,,
11,41,A,95708541,,,,,,,,,,,,,,,
11,42,A,69197133,,,,,,,,,,,,,,,
11,43,A,21325500,,,,,,,,,,,,,,,
11,44,A,94150425,,,,,,,,,,,,,,,
11,45,A,DMSO,,,,,,,,,,,,,,,
11,46,A,DMSO,,,,,,,,,,,,,,,
11,47,A,DMSO,,,,,,,,,,,,,,,
11,48,A,DMSO,,,,,,,,,,,,,,,
11,1,B,DMSO,,,,,,,,,,,,,,,
11,2,B,DMSO,,,,,,,,,,,,,,,
11,3,B,DMSO,,,,,,,,,,,,,,,
11,4,B,DMSO,,,,,,,,,,,,,,,
11,5,B,40224858,,,,,,,,,,,,,,,
11,6,B,11984575,,,,,,,,,,,,,,,
11,7,B,38471444,,,,,,,,,,,,,,,
11,8,B,80193523,,,,,,,,,,,,,,,
11,9,B,41354529,,,,,,,,,,,,,,,
11,10,B,65733796,,,,,,,,,,,,,,,
11,11,B,96767240,,,,,,,,,,,,,,,
11,12,B,40420334,,,,,,,,,,,,,,,
11,13,B,22769686,,,,,,,,,,,,,,,
11,14,B,42030912,,,,,,,,,,,,,,,
11,15,B,43847682,,,,,,,,,,,,,,,
11,16,B,51249014,,,,,,,,,,,,,,,
11,17,B,60261158,,,,,,,,,,,,,,,
11,18,B,44547694,,,,,,,,,,,,,,,
11,19,B,25001139,,,,,,,,,,,,,,,
11,20,B,63052405,,,,,,,,,,,,,,,
11,21,B,30762546,,,,,,,,,,,,,,,
11,22,B,89377782,,,,,,,,,,,,,,,
11,23,B,98053859,,,,,,,,,,,,,,,
11,24,B,68926994,,,,,,,,,,,,,,,
11,25,B,82052595,,,,,,,,,,,,,,,
11,26,B,64004586,,,,,,,,,,,,,,,
11,27,B,85355936,,,,,,,,,,,,,,,
11,28,B,82177726,,,,,,,,,,,,,,,
11,29,B,46197514,,,,,,,,,,,,,,,
11,30,B,43631127,,,,,,,,,,,,,,,
11,31,B,26810592,,,,,,,,,,,,,,,
11,32,B,88609181,,,,,,,,,,,,,,,
11,33,B,89392513,,,,,,,,,,,,,,,
11,34,B,88386518,,,,,,,,,,,,,,,
11,35,B,73823038,,,,,,,,,,,,,,,
11,36,B,63898661,,,,,,,,,,,,,,,
11,37,B,22039329,,,,,,,,,,,,,,,
11,38,B,11544592,,,,,,,,,,,,,,,
11,39,B,46915683,,,,,,,,,,,,,,,
11,40,B,55326553,,,,,,,,,,,,,,,
11,41,B,67957287,,,,,,,,,,,,,,,
11,42,B,56191458,,,,,,,,,,,,,,,
11,43,B,18576373,,,,,,,,,,,,,,,
11,44,B,32516073,,,,,,,,,,,,,,,
11,45,B,DMSO,,,,,,,,,,,,,,,
11,46,B,DMSO,,,,,,,,,,,,,,,
11,47,B,DMSO,,,,,,,,,,,,,,,
11,48,B,DMSO,,,,,,,,,,,,,,,
11,1,C,DMSO,,,,,,,,,,,,,,,
11,2,C,DMSO,,,,,,,,,,,,,,,
11,3,C,DMSO,,,,,,,,,,,,,,,
11,4,C,DMSO,,,,,,,,,,,,,,,
11,5,C,15020835,,,,,,,,,,,,,,,
11,6,C,59487419,,,,,,,,,,,,,,,
11,7,C,77705446,,,,,,,,,,,,,,,
11,8,C,10721416,,,,,,,,,,,,,,,
11,9,C,25703928,,,,,,,,,,,,,,,
11,10,C,76552418,,,,,,,,,,,,,,,
11,11,C,25289690,,,,,,,,,,,,,,,
11,12,C,14620123,,,,,,,,,,,,,,,
11,13,C,43824656,,,,,,,,,,,,,,,
11,14,C,73563583,,,,,,,,,,,,,,,
11,15,C,72212638,,,,,,,,,,,,,,,
11,16,C,13993218,,,,,,,,,,,,,,,
11,17,C,18294870,,,,,,,,,,,,,,,
11,18,C,60714054,,,,,,,,,,,,,,,
11,19,C,34068837,,,,,,,,,,,,,,,
11,20,C,79154749,,,,,,,,,,,,,,,
11,21,C,73835762,,,,,,,,,,,,,,,
11,22,C,68785946,,,,,,,,,,,,,,,
11,23,C,55788271,,,,,,,,,,,,,,,
11,24,C,30107061,,,,,,,,,,,,,,,
11,25,C,22916444,,,,,,,,,,,,,,,
11,26,C,89816198,,,,,,,,,,,,,,,
11,27,C,94910862,,,,,,,,,,,,,,,
11,28,C,81288592,,,,,,,,,,,,,,,
11,29,C,42169924,,,,,,,,,,,,,,,
11,30,C,11231324,,,,,,,,,,,,,,,
11,31,C,14813566,,,,,,,,,,,,,,,
11,32,C,59398487,,,,,,,,,,,,,,,
11,33,C,57568792,,,,,,,,,,,,,,,
11,34,C,62170560,,,,,,,,,,,,,,,
11,35,C,98874141,,,,,,,,,,,,,,,
11,36,C,23045298,,,,,,,,,,,,,,,
11,37,C,37899041,,,,,,,,,,,,,,,
11,38,C,72533438,,,,,,,,,,,,,,,
11,39,C,17065500,,,,,,,,,,,,,,,
11,40,C,51800340,,,,,,,,,,,,,,,
11,41,C,18985831,,,,,,,,,,,,,,,
11,42,C,32637368,,,,,,,,,,,,,,,
11,43,C,41091876,,,,,,,,,,,,,,,
11,44,C,86661981,,,,,,,,,,,,,,,
11,45,C,DMSO,,,,,,,,,,,,,,,
11,46,C,DMSO,,,,,,,,,,,,,,,
11,47,C,DMSO,,,,,,,,,,,,,,,
11,48,C,DMSO,,,,,,,,,,,,,,,
11,1,D,DMSO,,,,,,,,,,,,,,,
11,2,D,DMSO,,,,,,,,,,,,,,,
11,3,D,DMSO,,,,,,,,,,,,,,,
11,4,D,DMSO,,,,,,,,,,,,,,,
11,5,D,91665824,,,,,,,,,,,,,,,
11,6,D,14286148,,,,,,,,,,,,,,,
11,7,D,24441130,,,,,,,,,,,,,,,
11,8,D,13285284,,,,,,,,,,,,,,,
11,9,D,72889989,,,,,,,,,,,,,,,
11,10,D,23195381,,,,,,,,,,,,,,,
11,11,D,37820085,,,,,,,,,,,,,,,
11,12,D,43745441,,,,,,,,,,,,,,,
11,13,D,96692620,,,,,,,,,,,,,,,
11,14,D,80574353,,,,,,,,,,,,,,,
11,15,D,78365458,,,,,,,,,,,,,,,
11,16,D,30002241,,,,,,,,,,,,,,,
11,17,D,87306275,,,,,,,,,,,,,,,
11,18,D,46196581,,,,,,,,,,,,,,,
11,19,D,83025483,,,,,,,,,,,,,,,
11,20,D,16420336,,,,,,,,,,,,,,,
11,21,D,71942418,,,,,,,,,,,,,,,
11,22,D,97997697,,,,,,,,,,,,,,,
11,23,D,59404348,,,,,,,,,,,,,,,
11,24,D,32667778,,,,,,,,,,,,,,,
11,25,D,22816997,,,,,,,,,,,,,,,
11,26,D,67526880,,,,,,,,,,,,,,,
11,27,D,11453917,,,,,,,,,,,,,,,
11,28,D,49772417,,,,,,,,,,,,,,,
11,29,D,43591216,,,,,,,,,,,,,,,
11,30,D,49602741,,,,,,,,,,,,,,,
11,31,D,13944991,,,,,,,,,,,,,,,
11,32,D,20295068,,,,,,,,,,,,,,,
11,33,D,51886320,,,,,,,,,,,,,,,
11,34,D,35117820,,,,,,,,,,,,,,,
11,35,D,61067834,,,,,,,,,,,,,,,
11,36,D,29879968,,,,,,,,,,,,,,,
11,37,D,56520223,,,,,,,,,,,,,,,
11,38,D,22829914,,,,,,,,,,,,,,,
11,39,D,99427365,,,,,,,,,,,,,,,
11,40,D,26153275,,,,,,,,,,,,,,,
11,41,D,21712223,,,,,,,,,,,,,,,
11,42,D,58013260,,,,,,,,,,,,,,,
11,43,D,56377552,,,,,,,,,,,,,,,
11,44,D,72602786,,,,,,,,,,,,,,,
11,45,D,DMSO,,,,,,,,,,,,,,,
11,46,D,DMSO,,,,,,,,,,,,,,,
11,47,D,DMSO,,,,,,,,,,,,,,,
11,48,D,DMSO,,,,,,,,,,,,,,,
11,1,E,DMSO,,,,,,,,,,,,,,,
11,2,E,DMSO,,,,,,,,,,,,,,,
11,3,E,DMSO,,,,,,,,,,,,,,,
11,4,E,DMSO,,,,,,,,,,,,,,,
11,5,E,18196042,,,,,,,,,,,,,,,
11,6,E,91087188,,,,,,,,,,,,,,,
11,7,E,76512883,,,,,,,,,,,,,,,
11,8,E,37840493,,,,,,,,,,,,,,,
11,9,E,61248364,,,,,,,,,,,,,,,
11,10,E,56904028,,,,,,,,,,,,,,,
11,11,E,77046234,,,,,,,,,,,,,,,
11,12,E,79581317,,,,,,,,,,,,,,,
11,13,E,13890761,,,,,,,,,,,,,,,
11,14,E,44886199,,,,,,,,,,,,,,,
11,15,E,96358873,,,,,,,,,,,,,,,
11,16,E,52046572,,,,,,,,,,,,,,,
11,17,E,46186868,,,,,,,,,,,,,,,
11,18,E,49390995,,,,,,,,,,,,,,,
11,19,E,62754067,,,,,,,,,,,,,,,
11,20,E,26433351,,,,,,,,,,,,,,,
11,21,E,41343571,,,,,,,,,,,,,,,
11,22,E,48040708,,,,,,,,,,,,,,,
11,23,E,20980806,,,,,,,,,,,,,,,
11,24,E,75448057,,,,,,,,,,,,,,,
11,25,E,89910230,,,,,,,,,,,,,,,
11,26,E,74724021,,,,,,,,,,,,,,,
11,27,E,80643923,,,,,,,,,,,,,,,
11,28,E,86085051,,,,,,,,,,,,,,,
11,29,E,71857225,,,,,,,,,,,,,,,
11,30,E,68263568,,,,,,,,,,,,,,,
11,31,E,43399593,,,,,,,,,,,,,,,
11,32,E,83090131,,,,,,,,,,,,,,,
11,33,E,70658610,,,,,,,,,,,,,,,
11,34,E,34470591,,,,,,,,,,,,,,,
11,35,E,87652160,,,,,,,,,,,,,,,
11,36,E,82382995,,,,,,,,,,,,,,,
11,37,E,21087786,,,,,,,,,,,,,,,
11,38,E,75450312,,,,,,,,,,,,,,,
11,39,E,45905866,,,,,,,,,,,,,,,
11,40,E,67317868,,,,,,,,,,,,,,,
11,41,E,93886152,,,,,,,,,,,,,,,
11,42,E,71072049,,,,,,,,,,,,,,,
11,43,E,63083285,,,,,,,,,,,,,,,
11,44,E,91597369,,,,,,,,,,,,,,,
11,45,E,DMSO,,,,,,,,,,,,,,,
11,46,E,DMSO,,,,,,,,,,,,,,,
11,47,E,DMSO,,,,,,,,,,,,,,,
11,48,E,DMSO,,,,,,,,,,,,,,,
11,1,F,DMSO,,,,,,,,,,,,,,,
11,2,F,DMSO,,,,,,,,,,,,,,,
11,3,F,DMSO,,,,,,,,,,,,,,,
11,4,F,DMSO,,,,,,,,,,,,,,,
11,5,F,18870095,,,,,,,,,,,,,,,
11,6,F,89287211,,,,,,,,,,,,,,,
11,7,F,74588363,,,,,,,,,,,,,,,
11,8,F,97498997,,,,,,,,,,,,,,,
11,9,F,21532253,,,,,,,,,,,,,,,
11,10,F,63042428,,,,,,,,,,,,,,,
11,11,F,98234433,,,,,,,,,,,,,,,
11,12,F,74119754,,,,,,,,,,,,,,,
11,13,F,79612879,,,,,,,,,,,,,,,
11,14,F,37157844,,,,,,,,,,,,,,,
11,15,F,33384903,,,,,,,,,,,,,,,
11,16,F,13415679,,,,,,,,,,,,,,,
11,17,F,45529355,,,,,,,,,,,,,,,
11,18,F,28593000,,,,,,,,,,,,,,,
11,19,F,86674049,,,,,,,,,,,,,,,
11,20,F,37564271,,,,,,,,,,,,,,,
11,21,F,21031201,,,,,,,,,,,,,,,
11,22,F,96636185,,,,,,,,,,,,,,,
11,23,F,29535051,,,,,,,,,,,,,,,
11,24,F,81741611,,,,,,,,,,,,,,,
11,25,F,34958764,,,,,,,,,,,,,,,
11,26,F,76890329,,,,,,,,,,,,,,,
11,27,F,24459134,,,,,,,,,,,,,,,
11,28,F,48837238,,,,,,,,,,,,,,,
11,29,F,41607916,,,,,,,,,,,,,,,
11,30,F,23206582,,,,,,,,,,,,,,,
11,31,F,94129389,,,,,,,,,,,,,,,
11,32,F,13370568,,,,,,,,,,,,,,,
11,33,F,12893837,,,,,,,,,,,,,,,
11,34,F,87194073,,,,,,,,,,,,,,,
11,35,F,31139613,,,,,,,,,,,,,,,
11,36,F,78671199,,,,,,,,,,,,,,,
11,37,F,21088264,,,,,,,,,,,,,,,
11,38,F,44592542,,,,,,,,,,,,,,,
11,39,F,75122999,,,,,,,,,,,,,,,
11,40,F,59011439,,,,,,,,,,,,,,,
11,41,F,17909249,,,,,,,,,,,,,,,
11,42,F,36627433,,,,,,,,,,,,,,,
11,43,F,33494417,,,,,,,,,,,,,,,
11,44,F,83187274,,,,,,,,,,,,,,,
11,45,F,DMSO,,,,,,,,,,,,,,,
11,46,F,DMSO,,,,,,,,,,,,,,,
11,47,F,DMSO,,,,,,,,,,,,,,,
11,48,F,DMSO,,,,,,,,,,,,,,,
11,1,G,DMSO,,,,,,,,,,,,,,,
11,2,G,DMSO,,,,,,,,,,,,,,,
11,3,G,DMSO,,,,,,,,,,,,,,,
11,4,G,DMSO,,,,,,,,,,,,,,,
11,5,G,60666542,,,,,,,,,,,,,,,
11,6,G,14195464,,,,,,,,,,,,,,,
11,7,G,28230791,,,,,,,,,,,,,,,
11,8,G,59631238,,,,,,,,,,,,,,,
11,9,G,56006404,,,,,,,,,,,,,,,
11,10,G,39490116,,,,,,,,,,,,,,,
11,11,G,23110961,,,,,,,,,,,,,,,
11,12,G,83784292,,,,,,,,,,,,,,,
11,13,G,87093114,,,,,,,,,,,,,,,
11,14,G,78287267,,,,,,,,,,,,,,,
11,15,G,14390737,,,,,,,,,,,,,,,
11,16,G,64290097,,,,,,,,,,,,,,,
11,17,G,43956805,,,,,,,,,,,,,,,
11,18,G,17993255,,,,,,,,,,,,,,,
11,19,G,64396531,,,,,,,,,,,,,,,
11,20,G,89604936,,,,,,,,,,,,,,,
11,21,G,10695240,,,,,,,,,,,,,,,
11,22,G,51340842,,,,,,,,,,,,,,,
11,23,G,36041306,,,,,,,,,,,,,,,
11,24,G,22626880,,,,,,,,,,,,,,,
11,25,G,28421318,,,,,,,,,,,,,,,
11,26,G,11338470,,,,,,,,,,,,,,,
11,27,G,41442221,,,,,,,,,,,,,,,
11,28,G,61204060,,,,,,,,,,,,,,,
11,29,G,17618569,,,,,,,,,,,,,,,
11,30,G,48671292,,,,,,,,,,,,,,,
11,31,G,66900153,,,,,,,,,,,,,,,
11,32,G,77330782,,,,,,,,,,,,,,,
11,33,G,97527207,,,,,,,,,,,,,,,
11,34,G,23835531,,,,,,,,,,,,,,,
11,35,G,70013645,,,,,,,,,,,,,,,
11,36,G,84701425,,,,,,,,,,,,,,,
11,37,G,21980758,,,,,,,,,,,,,,,
11,38,G,73241432,,,,,,,,,,,,,,,
11,39,G,41091478,,,,,,,,,,,,,,,
11,40,G,60593877,,,,,,,,,,,,,,,
11,41,G,59821179,,,,,,,,,,,,,,,
11,42,G,36363145,,,,,,,,,,,,,,,
11,43,G,56339703,,,,,,,,,,,,,,,
11,44,G,58666792,,,,,,,,,,,,,,,
11,45,G,DMSO,,,,,,,,,,,,,,,
11,46,G,DMSO,,,,,,,,,,,,,,,
11,47,G,DMSO,,,,,,,,,,,,,,,
11,48,G,DMSO,,,,,,,,,,,,,,,
11,1,H,DMSO,,,,,,,,,,,,,,,
11,2,H,DMSO,,,,,,,,,,,,,,,
11,3,H,DMSO,,,,,,,,,,,,,,,
11,4,H,DMSO,,,,,,,,,,,,,,,
11,5,H,53580318,,,,,,,,,,,,,,,
11,6,H,75376070,,,,,,,,,,,,,,,
11,7,H,27128845,,,,,,,,,,,,,,,
11,8,H,83653622,,,,,,,,,,,,,,,
11,9,H,82391633,,,,,,,,,,,,,,,
11,10,H,33917254,,,,,,,,,,,,,,,
11,11,H,21459328,,,,,,,,,,,,,,,
11,12,H,65713052,,,,,,,,,,,,,,,
11,13,H,64441860,,,,,,,,,,,,,,,
11,14,H,18791387,,,,,,,,,,,,,,,
11,15,H,33453886,,,,,,,,,,,,,,,
11,16,H,74653216,,,,,,,,,,,,,,,
11,17,H,21841485,,,,,,,,,,,,,,,
11,18,H,62934144,,,,,,,,,,,,,,,
11,19,H,96325744,,,,,,,,,,,,,,,
11,20,H,98607454,,,,,,,,,,,,,,,
11,21,H,96380213,,,,,,,,,,,,,,,
11,22,H,66589910,,,,,,,,,,,,,,,
11,23,H,29657886,,,,,,,,,,,,,,,
11,24,H,46085302,,,,,,,,,,,,,,,
11,25,H,47164506,,,,,,,,,,,,,,,
11,26,H,94403505,,,,,,,,,,,,,,,
11,27,H,16468079,,,,,,,,,,,,,,,
11,28,H,97623850,,,,,,,,,,,,,,,
11,29,H,10346189,,,,,,,,,,,,,,,
11,30,H,71056677,,,,,,,,,,,,,,,
11,31,H,39580517,,,,,,,,,,,,,,,
11,32,H,23795371,,,,,,,,,,,,,,,
11,33,H,69258240,,,,,,,,,,,,,,,
11,34,H,74381712,,,,,,,,,,,,,,,
11,35,H,30568977,,,,,,,,,,,,,,,
11,36,H,49104780,,,,,,,,,,,,,,,
11,37,H,87947726,,,,,,,,,,,,,,,
11,38,H,69200896,,,,,,,,,,,,,,,
11,39,H,66491726,,,,,,,,,,,,,,,
11,40,H,54954929,,,,,,,,,,,,,,,
11,41,H,18608064,,,,,,,,,,,,,,,
11,42,H,42319161,,,,,,,,,,,,,,,
11,43,H,72661346,,,,,,,,,,,,,,,
11,44,H,77876457,,,,,,,,,,,,,,,
11,45,H,DMSO,,,,,,,,,,,,,,,
11,46,H,DMSO,,,,,,,,,,,,,,,
11,47,H,DMSO,,,,,,,,,,,,,,,
11,48,H,DMSO,,,,,,,,,,,,,,,
11,1,I,DMSO,,,,,,,,,,,,,,,
11,2,I,DMSO,,,,,,,,,,,,,,,
11,3,I,DMSO,,,,,,,,,,,,,,,
11,4,I,DMSO,,,,,,,,,,,,,,,
11,5,I,38178810,,,,,,,,,,,,,,,
11,6,I,98685056,,,,,,,,,,,,,,,
11,7,I,95758736,,,,,,,,,,,,,,,
11,8,I,74477003,,,,,,,,,,,,,,,
11,9,I,46219353,,,,,,,,,,,,,,,
11,10,I,46432057,,,,,,,,,,,,,,,
11,11,I,82023717,,,,,,,,,,,,,,,
11,12,I,41130337,,,,,,,,,,,,,,,
11,13,I,55899970,,,,,,,,,,,,,,,
11,14,I,42305141,,,,,,,,,,,,,,,
11,15,I,28565985,,,,,,,,,,,,,,,
11,16,I,96327945,,,,,,,,,,,,,,,
11,17,I,97111995,,,,,,,,,,,,,,,
11,18,I,17231044,,,,,,,,,,,,,,,
11,19,I,72508257,,,,,,,,,,,,,,,
11,20,I,12564440,,,,,,,,,,,,,,,
11,21,I,37539010,,,,,,,,,,,,,,,
11,22,I,31561326,,,,,,,,,,,,,,,
11,23,I,10280847,,,,,,,,,,,,,,,
11,24,I,41533900,,,,,,,,,,,,,,,
11,25,I,14707255,,,,,,,,,,,,,,,
11,26,I,96711315,,,,,,,,,,,,,,,
11,27,I,71288185,,,,,,,,,,,,,,,
11,28,I,53249624,,,,,,,,,,,,,,,
11,29,I,51968950,,,,,,,,,,,,,,,
11,30,I,85921772,,,,,,,,,,,,,,,
11,31,I,64087978,,,,,,,,,,,,,,,
11,32,I,83854519,,,,,,,,,,,,,,,
11,33,I,97687794,,,,,,,,,,,,,,,
11,34,I,10162917,,,,,,,,,,,,,,,
11,35,I,23798832,,,,,,,,,,,,,,,
11,36,I,53655137,,,,,,,,,,,,,,,
11,37,I,14576543,,,,,,,,,,,,,,,
11,38,I,75248882,,,,,,,,,,,,,,,
11,39,I,61751943,,,,,,,,,,,,,,,
11,40,I,22906873,,,,,,,,,,,,,,,
11,41,I,90473756,,,,,,,,,,,,,,,
11,42,I,21572333,,,,,,,,,,,,,,,
11,43,I,24496583,,,,,,,,,,,,,,,
11,44,I,37322153,,,,,,,,,,,,,,,
11,45,I,DMSO,,,,,,,,,,,,,,,
11,46,I,DMSO,,,,,,,,,,,,,,,
11,47,I,DMSO,,,,,,,,,,,,,,,
11,48,I,DMSO,,,,,,,,,,,,,,,
11,1,J,DMSO,,,,,,,,,,,,,,,
11,2,J,DMSO,,,,,,,,,,,,,,,
11,3,J,DMSO,,,,,,,,,,,,,,,
11,4,J,DMSO,,,,,,,,,,,,,,,
11,5,J,60267687,,,,,,,,,,,,,,,
11,6,J,76272603,,,,,,,,,,,,,,,
11,7,J,49148600,,,,,,,,,,,,,,,
11,8,J,84616793,,,,,,,,,,,,,,,
11,9,J,54146803,,,,,,,,,,,,,,,
11,10,J,47884642,,,,,,,,,,,,,,,
11,11,J,22545851,,,,,,,,,,,,,,,
11,12,J,87294307,,,,,,,,,,,,,,,
11,13,J,96641006,,,,,,,,,,,,,,,
11,14,J,55890242,,,,,,,,,,,,,,,
11,15,J,15115950,,,,,,,,,,,,,,,
11,16,J,15393606,,,,,,,,,,,,,,,
11,17,J,33223498,,,,,,,,,,,,,,,
11,18,J,75544004,,,,,,,,,,,,,,,
11,19,J,29126615,,,,,,,,,,,,,,,
11,20,J,50903394,,,,,,,,,,,,,,,
11,21,J,18031981,,,,,,,,,,,,,,,
11,22,J,56936842,,,,,,,,,,,,,,,
11,23,J,58331715,,,,,,,,,,,,,,,
11,24,J,22873447,,,,,,,,,,,,,,,
11,25,J,68564884,,,,,,,,,,,,,,,
11,26,J,94253359,,,,,,,,,,,,,,,
11,27,J,74865761,,,,,,,,,,,,,,,
11,28,J,65469793,,,,,,,,,,,,,,,
11,29,J,99005531,,,,,,,,,,,,,,,
11,30,J,27561786,,,,,,,,,,,,,,,
11,31,J,29081412,,,,,,,,,,,,,,,
11,32,J,21233913,,,,,,,,,,,,,,,
11,33,J,77381915,,,,,,,,,,,,,,,
11,34,J,92860416,,,,,,,,,,,,,,,
11,35,J,95004445,,,,,,,,,,,,,,,
11,36,J,58993896,,,,,,,,,,,,,,,
11,37,J,28369524,,,,,,,,,,,,,,,
11,38,J,59860930,,,,,,,,,,,,,,,
11,39,J,84355112,,,,,,,,,,,,,,,
11,40,J,66945742,,,,,,,,,,,,,,,
11,41,J,52625671,,,,,,,,,,,,,,,
11,42,J,58468962,,,,,,,,,,,,,,,
11,43,J,30829606,,,,,,,,,,,,,,,
11,44,J,40328533,,,,,,,,,,,,,,,
11,45,J,DMSO,,,,,,,,,,,,,,,
11,46,J,DMSO,,,,,,,,,,,,,,,
11,47,J,DMSO,,,,,,,,,,,,,,,
11,48,J,DMSO,,,,,,,,,,,,,,,
11,1,K,DMSO,,,,,,,,,,,,,,,
11,2,K,DMSO,,,,,,,,,,,,,,,
11,3,K,DMSO,,,,,,,,,,,,,,,
11,4,K,DMSO,,,,,,,,,,,,,,,
11,5,K,52492703,,,,,,,,,,,,,,,
11,6,K,59675445,,,,,,,,,,,,,,,
11,7,K,87684655,,,,,,,,,,,,,,,
11,8,K,59782592,,,,,,,,,,,,,,,
11,9,K,72475081,,,,,,,,,,,,,,,
11,10,K,56132010,,,,,,,,,,,,,,,
11,11,K,19396119,,,,,,,,,,,,,,,
11,12,K,56404797,,,,,,,,,,,,,,,
11,13,K,72756418,,,,,,,,,,,,,,,
11,14,K,14247123,,,,,,,,,,,,,,,
11,15,K,27522793,,,,,,,,,,,,,,,
11,16,K,29623979,,,,,,,,,,,,,,,
11,17,K,66107313,,,,,,,,,,,,,,,
11,18,K,69864509,,,,,,,,,,,,,,,
11,19,K,54471084,,,,,,,,,,,,,,,
11,20,K,24572106,,,,,,,,,,,,,,,
11,21,K,79230056,,,,,,,,,,,,,,,
11,22,K,39085933,,,,,,,,,,,,,,,
11,23,K,95849244,,,,,,,,,,,,,,,
11,24,K,10080376,,,,,,,,,,,,,,,
11,25,K,48190308,,,,,,,,,,,,,,,
11,26,K,40444391,,,,,,,,,,,,,,,
11,27,K,79201324,,,,,,,,,,,,,,,
11,28,K,22353730,,,,,,,,,,,,,,,
